text,label
exclusive video: sean hayes discovers family's criminal past,0
5 fashion trends that could be hurting your health,0
sean hannity goes berserk after losing conservative media award,0
'the all-knowing buddha': a journey to the heart of tibetan meditation,0
bill paxton learns of his revolutionary past on 'who do you think you are?',0
tennessee senate passes a bill to erect a memorial to 'victims of abortion',0
palestinian shot dead after stabbing israeli trooper,0
congress just gave up its chance to slightly roll back the drug war,0
8 life lessons you can learn from bruce springsteen,0
iraq pm: yemen conflict could engulf entire region in war,0
the case for collective impact strategies on the local level,0
donald trump says our schools are 'flush with cash.' they're falling apart!,0
with mia love's election we're still not post-racial,0
$9 billion is a lot of money: how much could you buy with illinois' budget deficit?,0
new sanctions to stall exxon's arctic oil plans,0
police in cleveland are handling the rnc protests well. the bikes really help.,0
"turkey sacks 107 judges, prosecutors over links to failed coup",0
10 eating habits linked to dying from cardiovascular disease and diabetes,0
the most exciting way to retire -- and how to afford it,0
how your credit card limit affects your ability to get a job,0
state department's anti-semitism office will soon have no staff,0
the director of hbo's new james foley documentary on making a movie about his childhood pal,0
"puppy comforts dog having a nightmare, because that's what friends are for",0
sen. tom cotton thinks 'tough guy' trump is ready to resume waterboarding,0
dave ramsey's daughter reveals the biggest money lesson she learned from dad,0
nas talks 'ghostbusters'-inspired lines and sartorial heroes,0
mike pence claims there was no contact between russia and trump during the campaign,0
the norwegian curling team should win gold for their pants,0
sasha and malia obama tried (and failed) to meet soccer superstar in argentina,0
7 phrases you should never say during an argument,0
"cyclone debbie slams into australia, knocking out power to thousands",0
teen football recruit makes bold statement about black lives at training camp,0
obama welcomes cleveland cavs and j.r. smith's shirt to white house,0
jimmy carter says he has melanoma that has spread to his brain,0
"cornered trump could go nuclear at debate, defies calls to quit race over vulgar video",0
'hedwig' takes home tony for best revival of a musical,0
"i'm a refugee. in america, i felt safe for the first time. now all i feel is fear.",0
meryl streep and mark ruffalo sitting in a tree ...,0
this dad just proved a sexist double standard without saying a word,0
"vladimir putin, florida man, arrested for trespassing at supermarket",0
fbi employees wear 'comey is my homey' shirts to family day,0
watch live: pro-volleyball star gabby reece dishes on nbc's new fitness show,0
"'i am penguin, hear me squeak!' a bird speaks out from inside seaworld's 'antarctica'",0
kourtney kardashian shares adorable photo with baby reign,0
president obama and hillary clinton met for lunch at the white house,0
james woods goes after anderson cooper with homophobic 'butt plug' tweet,0
russia seeks economic revenge against turkey over jet,0
twitter took a much-needed break from the world to #addcandytoamovie,0
the trump-russia story has only just begun (to explode),0
france to ban domestic production of oil and gas by 2040,0
don't ask me to 'get over' my history with breast cancer,0
ted cruz jokes about hillary clinton sitting in federal prison,0
there really is an increased risk of heart attack over the holidays,0
finally something economists can agree on: trump's debt talk made zero sense,0
steve bannon met with robert mueller's team for two days this week,0
monday's morning email: what's next on trump's agenda,0
"donald trump thinks roger goodell is 'weak,' 'stupid' and a 'dope'",0
ernie hudson reportedly joins bill murray and dan aykroyd in 'ghostbusters' reboot,0
killer mike: 'uterus' comment was taken out of context,0
donald glover needed 'white translator' to convince fx to allow 'n-word' in 'atlanta',0
new evidence this simple reform would get a lot more people registered to vote,0
what our grieving family needs from loved ones this holiday season,0
should we give cops 'benefit of the doubt' when they kill unarmed people?,0
mother of slain aurora teen calls out bernie sanders on gun control,0
"the president wore a tan suit, broke the internet",0
how to get the love that you 'deserve' in marriage,0
trevor noah: donald trump is making bank being the president,0
catalan leader says region cannot accept 'illegal' control from madrid,0
'grey's anatomy' star caterina scorsone accuses james toback of sexual harassment,0
let's change the conversation from climate change to 'shared benefits',0
facebook is now bigger than the largest country on earth,0
barbara and george h.w. bush could be the cutest presidential couple,0
huffpost rise: what you need to know on april 22,0
apple loses patent lawsuit to university of wisconsin-madison,0
illinois elves have some gift ideas for your favorite politicians,0
"camp david, president obama, and the refusal to acknowledge history and reality",0
'big eyes' is about the 'most quiet feminist you've ever met',0
monday's morning email: what to expect from trump's afghanistan strategy,0
"in francis' vatican, the homeless get vip treatment",0
"in the weeks before trump takes office, obama's mad dash to save public lands",0
boy spends his allowance on hundreds of books for inmates,0
'egyptian jon stewart' bassem youssef introduces 'muslim morning after kit',0
"chaffetz, cummings seek answers from trump on his business' profits from foreign governments",0
it takes about 20 celebrities to explain why 62 million girls are being dumbed down,0
how much will black lives matter in trump's america?,0
psa: these are the places where it's ok to breastfeed,0
longtime refugees grateful for citizenship in tanzania,0
anti-donald trump forces gear up for third-party challenge,0
2020 new york presidential candidates: cuomo v. gillibrand,0
